product_name,discounted_price,original_price,product_url,image_url
Kiwi Liquid Black Polish 75ml,395,450,https://www.rahimstore.com/product/1868,https://www.rahimstore.com/img/products/051/1868.jpg?1766497396
Kiwi Liquid Leather Neutral Po,420,450,https://www.rahimstore.com/product/1869,https://www.rahimstore.com/img/products/051/1869.jpg?1766497396
Kiwi Shoe Cream Dark Tan Tube,415,430,https://www.rahimstore.com/product/1870,https://www.rahimstore.com/img/products/051/1870.jpg?1766497396
Kiwi Shoe Dark Tan Polish 90ml,699,750,https://www.rahimstore.com/product/1871,https://www.rahimstore.com/img/products/051/1871.jpg?1766497396
Kiwi Shoe Black Polish 20ml,230,230,https://www.rahimstore.com/product/1873,https://www.rahimstore.com/img/products/051/1873.jpg?1766497396
Kiwi Shoe Dark Tan Polish 20ml,230,230,https://www.rahimstore.com/product/1874,https://www.rahimstore.com/img/products/051/1874.jpg?1766497396
Kiwi Shoe Dark Tan Polish 45 M,415,445,https://www.rahimstore.com/product/1875,https://www.rahimstore.com/img/products/051/1875.jpg?1766497396
Kiwi Shoe Cream Black Tube 45m,390,430,https://www.rahimstore.com/product/1876,https://www.rahimstore.com/img/products/051/1876.jpg?1766497396
Cherry Blossom Dark Tan 20ml,325,325,https://www.rahimstore.com/product/1882,https://www.rahimstore.com/img/products/051/1882.jpg?1766497396
Cherry Blossom Black Polish 20,320,325,https://www.rahimstore.com/product/1885,https://www.rahimstore.com/img/products/051/1885.jpg?1766497396
Kiwi White Cleaner Liquid 50ml,120,120,https://www.rahimstore.com/product/1890,https://www.rahimstore.com/img/products/051/1890.jpg?1766497396
Veet Normal Skin Lotion Jar 12,699,740,https://www.rahimstore.com/product/2016,https://www.rahimstore.com/img/products/058/2016.jpg?1766497396
Veet Dry Skin Lotion Jar 120g,699,740,https://www.rahimstore.com/product/2017,https://www.rahimstore.com/img/products/058/2017.jpg?1766497414
Always Maxi Thick Long 30pads,"1,095.03",1150,https://www.rahimstore.com/product/2019,https://www.rahimstore.com/img/products/057/2019.jpg?1766497414
Veet Dry Skin Lotion Jar 40gm,240,250,https://www.rahimstore.com/product/2022,https://www.rahimstore.com/img/products/058/2022.jpg?1766497414
Veet Normal Skin Lotion Jar 40,240,250,https://www.rahimstore.com/product/2024,https://www.rahimstore.com/img/products/058/2024.jpg?1766497414
Always Ultra Thin Extra Long 1,830,830,https://www.rahimstore.com/product/2025,https://www.rahimstore.com/img/products/057/2025.jpg?1766497414
Veet Normal Skin Lotion Jar 80,475,495,https://www.rahimstore.com/product/2026,https://www.rahimstore.com/img/products/058/2026.jpg?1766497414
Veet Dry Skin Lotion Jar 80gm,495,495,https://www.rahimstore.com/product/2027,https://www.rahimstore.com/img/products/058/2027.jpg?1766497414
Always Ultra Thin 7pads Extra,395.01,420,https://www.rahimstore.com/product/2047,https://www.rahimstore.com/img/products/057/2047.jpg?1766497414
Care Rose Hair Removing Cream,140,140,https://www.rahimstore.com/product/2064,https://www.rahimstore.com/img/products/058/2064.jpg?1766497414
Samsol Dry & Sensitive Skin Ha,190,190,https://www.rahimstore.com/product/2114,https://www.rahimstore.com/img/products/058/2114.jpg?1766497414
Eu Normal Skin Hair Removing L,295,330,https://www.rahimstore.com/product/2118,https://www.rahimstore.com/img/products/058/2118.jpg?1766497414
Eu Normal Skin Hair Removing C,295,320,https://www.rahimstore.com/product/2120,https://www.rahimstore.com/img/products/058/2120.jpg?1766497414
Eu Normal Skin Hair Removing C,420,450,https://www.rahimstore.com/product/2121,https://www.rahimstore.com/img/products/058/2121.jpg?1766497414
Eu Normal Skin Hair Removing C,145,160,https://www.rahimstore.com/product/2122,https://www.rahimstore.com/img/products/058/2122.jpg?1766497414
Samsol Normal & Oily Skin Hair,140,140,https://www.rahimstore.com/product/2126,https://www.rahimstore.com/img/products/058/2126.jpg?1766497414
Rivaj Depilatory Wax Lemon 6 S,699,699,https://www.rahimstore.com/product/2130,https://www.rahimstore.com/img/products/058/2130.jpg?1766497414
Samsol Normal & Oily Skinhair,190,190,https://www.rahimstore.com/product/2132,https://www.rahimstore.com/img/products/058/2132.jpg?1766497414
Nair Lemon Hair Removing Cream,730,730,https://www.rahimstore.com/product/2152,https://www.rahimstore.com/img/products/058/2152.jpg?1766497414
Eu Normal Skin Hair Removing L,210,210,https://www.rahimstore.com/product/2158,https://www.rahimstore.com/img/products/058/2158.jpg?1766497414
Saeed Ghani Aloe Vera Hair Rem,340,340,https://www.rahimstore.com/product/2173,https://www.rahimstore.com/img/products/058/2173.jpg?1766497414
Nair Hair Removing Spray Kiwi,"1,095.00",1150,https://www.rahimstore.com/product/2176,https://www.rahimstore.com/img/products/058/2176.jpg?1766497433
Nova Gold Super Firm Hold Hair,390,390,https://www.rahimstore.com/product/2247,https://www.rahimstore.com/img/products/043/2247.jpg?1766497433
Nova Gold Super Firm Hold Hair,"1,695.00",1799,https://www.rahimstore.com/product/2255,https://www.rahimstore.com/img/products/043/2255.jpg?1766497433
Gillette Sensitive Shaving Foa,899,899,https://www.rahimstore.com/product/2259,https://www.rahimstore.com/img/products/055/2259.jpg?1766497433
Gillette Regular Shaving Foam,"1,390.00",1390,https://www.rahimstore.com/product/2263,https://www.rahimstore.com/img/products/055/2263.jpg?1766497433
Gillette Sensitive Shaving Foa,"1,395.00",1399,https://www.rahimstore.com/product/2266,https://www.rahimstore.com/img/products/055/2266.jpg?1766497433
